filename, Ayam-Goreng, Ayam-goreng-dada, Ayam-goreng-paha, Bakso, Bit, Burger, Coto-mangkasara-kuda-masakan, Ketoprak, Mie-Goreng, Mie-basah, Nasi, Nasi-Goreng, Nasi-Padang, Nasi-Uduk, Roti-Bakar, Roti-Putih, Sate-Ayam, Sate-Kambing, Soto-betawi-masakan, Tahu, Tahu Telur, Telur-Ceplok, Tempe-Goreng, soto-banjar-masakan
image_search_1702780810613_jpg.rf.48858fa7c04fce7a4b410b291bd33625.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702782235691_jpg.rf.48b8cc0b7aa5712f68bc29dc82899111.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
test_54_jpg.rf.4988469b4aa210bde13d4e43d4ad14f9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
ayam_goreng_47_JPG.rf.498f975951ddd161d35b2ee110f5ee77.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sate_ayam_91_jpg.rf.48410670fafe92b704873c01f8b23d28.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
image_search_1702776814898_jpg.rf.497419bfec96162d3a8a4385795b13af.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702782095897_jpg.rf.4a6c6e33b46a64fed2ea2fd3adcbc8d4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
bakso-446-_jpg.rf.4b7094adaab7d28e2fd1f6d1f5f80b80.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ayam_goreng_84_jpg.rf.4c11b22b59f770d7c41246a54b746a82.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775000962_jpg.rf.4b502d671daf88ed974b782dc8e52333.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
image_search_1702780494753_jpg.rf.4d2f536fbfbe77f1547417cbe3df9dfd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776875414_jpg.rf.4bdb3a497fbbc507584e669253bba8cb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
test_12_jpg.rf.4eaeef30a84e6da5c52aadf8c5d7acb1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
images-12-_jpg.rf.4c275237d898f95fa0b35b58d3e28242.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
ayam_goreng_109_jpg.rf.4ad2a652fd02cce4854542d746be5792.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776153331_jpg.rf.4d66654c9668e8feb429ad4dd0dbe937.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
comas-1-19-_jpg.rf.4eff44079bc5665508ed09bf41b9cf07.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sate_ayam_39_jpg.rf.4e341b8210599895e96832b33c9c8d3e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
naspad-1-102-_jpg.rf.4cca498ee5f1c5e03af17246d9a5c099.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702777542723_jpg.rf.4c9bb606296f08ab97f2a2806a7ac904.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ayam_goreng_43_jpg.rf.4cf1dd759142c1c64aa16b0d92fa2edc.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776247256_jpg.rf.4c8026d74206b7fe873868378576637b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776126910_jpg.rf.4a2f3811ac69d67917084560b9090546.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
G-12-1-_jpeg_jpg.rf.4e08a506449482299e94d6a8cbd2c8f2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
image_search_1702780791378_jpg.rf.4add9da05f4dda58465e927660cd7b4f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
test_29_jpg.rf.4ea387156c8e2a4d59e0b43376ed7a5c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
image_search_1702775549042_jpg.rf.4d3624e1f3367e3fde73a9c163a3bc40.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
-10-_jpg.rf.4f36e9e61142a5e8fa28862d85fc6af6.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702780588974_jpg.rf.4e7153791c4eb7cfa99e3de4b128ea74.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_7_jpg.rf.4d23258fb339e8c4de25e8f1c7d815c3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_6_jpg.rf.4d2f78acf2187cb4ac076d346aa5cda5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702782226780_jpg.rf.4f6d338b9dbab830a034677af2d4921d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
images-26-_jpg.rf.4db61b8d8a83c00dc55bb024448ffdd2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702777694806_jpg.rf.5080d39ac0421c0fde7de78647d39955.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
test_49_jpg.rf.50a1e6aca2352c325565486975f79ee0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
image_search_1702776295027_jpg.rf.5010e6bb7ad7183bfa77821eaaf81d6e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-359-_jpg.rf.512fc6f4028cec82e28434cfd836263c.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
naspad-1-246-_jpg.rf.507990059fabce480883f69aa04470f1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nasduk-28-_jpg.rf.51529b8b95589b415b3e72f7df02eb3b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702781554317_jpg.rf.530b79a72cff69eb92e6b1d33212cdbc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775202411_jpg.rf.5206c04e65daca70c66db14ebc340087.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
image_search_1702780980010_jpg.rf.4f8ee0ba58e60d59d47c89b306706c37.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
nasi_goreng_126_jpg.rf.52e84f3ba0cc0cbdae313dbe9595e4be.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702780527990_jpg.rf.51a27441683b7b1d81ea3666a2afe6e8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_102_jpg.rf.5321fbd061f86840b2209c366e141745.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702766469518_jpg.rf.53960402b1e231690a07a9d7db5b8c59.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-103-_jpg.rf.5465860b07d4a7913e812646be014d8e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-400-_jpg.rf.577de30aac4afce2e593d9c72e5c70d3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-209-_jpg.rf.54482d021c2ed70bfa5b36018b67cbbe.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776791105_jpg.rf.55185d5eb860f93e9df21e8dd6a97961.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
comas-1-152-_jpg.rf.5394d51fc57ebc743dd5bd06590de4bb.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
test_53_jpg.rf.5124448485dc78015d0343430d12f043.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
I_JPG_jpg.rf.55b9dd526635842633062b4370302c39.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
bakso-439-_jpg.rf.56e22495aacdeaaecd2028a38cbca6bf.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-23-_jpg.rf.5558227600ee87832a5e68c8c811654c.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
157_JPG_jpg.rf.586f7a39cc9116f6076257c1b19809ee.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10538812_201906110520000263_jpg.rf.559103bd87cebc7b18be2bea2afd4e8f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
image_search_1702775068179_jpg.rf.575cd5207475efcfb5fb148af7df7004.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
image_search_1702781558041_jpg.rf.56c37c6216543076854b4468687d8734.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775213805_jpg.rf.5893a3e83732259c1faced60d4a818d1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
image_search_1702780780221_jpg.rf.58ecc1d08eec7cc5bb73ff31c34cb035.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
test_83_jpg.rf.58e5abdf9c2aca479b6b2af3d5d444b2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
ayam_goreng_37_jpg.rf.578b4d4ff60eef9c74dcc658e5074a0e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_93_jpg.rf.58451b380f2f923526fa2912e35b3ce2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
naspad-1-305-_jpg.rf.590f9541b16846ede2b15bda048cac69.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775512655_jpg.rf.53fb591d8ec66c170df0ddfbd7bd1d22.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
nasi_goreng_52_jpg.rf.595ad55bddccdf612dad03be3cc741fc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_71_jpg.rf.54c5fb4d1602fcc213b5d7631ab06c97.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-23-_jpg.rf.5986cfe6db3d2700f292fb6045deaec3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
test_92_jpg.rf.564af5bd5a6c12b7d40180f89211a5a9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
image_search_1702782063251_jpg.rf.4b9ab9ee959b42132773a5f6c17f6805.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
bakso-252-_jpg.rf.59b233e7a0e6905baec3e2d47f416274.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-33-_jpg.rf.5608e73383fafe2e485a7e4ccb6db0e0.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ayam_goreng_7_jpg.rf.59633cab0785bde18b666d72929ed33e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702777437766_jpg.rf.5b1fcecb027a13cbdac9c81b18a4c984.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1383772_96538d58-e064-4f49-a501-43c76a5898f9_jpg.rf.5b578ebd9c0f352313f5b6f1088e2317.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
naspad-1-150-_jpg.rf.5b00ee814d8c58a91457e22cf3442342.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
test_91_jpg.rf.5c43057993e8fd7daffba869568370c3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bakso-314-_jpg.rf.5abf5dd6ae7d4e62d9bb2f32098269be.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
download-5-_jpg.rf.5dbe74ae3eda0a357cc5839d3ba91dcd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
bakso_train-10-_jpg.rf.5f233593314a726304eac9cbd758c6bf.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sate_ayam_87_jpg.rf.5eebd6c66c5ddb1e3c93d9424bf93d22.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
test_15_jpg.rf.5a8a9bc95a14b6ecf35252f662b129b1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
nasduk-285-_jpg.rf.5ba37392e274d709fd9e0670440453fa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776177340_jpg.rf.59dae2b712d1b3c92c165278a64ab9af.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
test_46_jpg.rf.606e0e388eae528e9d28a8df48d10a9f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
image_search_1702780298689_jpg.rf.5becb993f687677cb150bff5af6b3b9c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
sate_ayam_33_jpg.rf.6125e019df00c1bb8efadc004762f00e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
74_JPG_jpg.rf.5e90ea2e73fa21c437fb84cdb1754d69.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702781537801_jpg.rf.5de22fbd6b9f2f6b2317de77df5d96cb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
bakso-28-_jpg.rf.605627a2a2ba00cf8931fc1f8200fbbb.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
test_52_jpg.rf.5d6e67e231e69cb1f241303c7954d6c3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
sate-263-_jpg.rf.6013cfb89a2c3adfdfcb9470f82444de.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
image_search_1702778128433_jpg.rf.5ec00a97a825075ee2bca98320d6ef90.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
image_search_1702775006724_jpg.rf.609de2524eba7ea4c74bb2313decd230.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
sate-383-_jpg.rf.61a37b6a661d5e21e5ad6a68c333a1d1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
image_search_1702776889313_jpg.rf.5fd10a4737b2975ef3c5494df6897fbd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-181-_jpg.rf.5c6379e60999aae02f08d4aa95db618d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702776746142_jpg.rf.5f54aa2e9c839ac0aa3639c3b7232071.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-90-_jpg.rf.5cea104298846e55b6672fa62968109f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775221049_jpg.rf.5c473eaaf7a159ae49bde5942084eee6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
comas-1-157-_jpg.rf.61064089b5368d74f0b7aab0eccda70a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
mie_ayam_121_jpg.rf.613cb1846c265e9b116f37050e37fa20.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-6-_jpg.rf.63ee7fe284b84b928a6bc5d31e973c52.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702781784973_jpg.rf.639a24c27cb27e80f9b55341658f04d5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702777087946_jpg.rf.63b0faa72921b5c101521f7196f88102.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bakso-66-_jpg.rf.62e2c7c36b0ad08a598505f872d2776d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702774922930_jpg.rf.63826577285aa36a12f9a495069ab6a6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
test_80_jpg.rf.62b1c9094c3c81230a381e346cda775e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
sate-350-_jpg.rf.65a6d83760dbe7d77933f0731c3c6e19.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
image_search_1702780272030_jpg.rf.652ba205d7ae880ec41f6967bd3afa0c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_17_JPG.rf.64ed229e5ff8197c2d5b9fb9d8392d95.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-16-_jpg.rf.6604d5c04de96c61ec23316708843e11.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702782230787_jpg.rf.64a310c24b8805a115884209bb1ff131.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
nasi_goreng_68_jpg.rf.66573a62d5f37ee74e77efc78a7abcb3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-11-_jpg.rf.652aa1e45cee62da00a85f93532ffcc1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
image_search_1702775609094_jpg.rf.665984d37717bc2cf73d1b0d6a0236de.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
test_104_jpg.rf.673c12bce182b8f30cdba85cbf2cc0c2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
nasi_goreng_104_jpg.rf.6694eb2a96e50dbab1423f06d0505fbc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128_JPG_jpg.rf.676404c01595cf9edaeceea3e2019d9e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sate-336-_jpg.rf.6435a746c926fd5813e3a284e4a968a1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
